Date,Time,Topocentric zenith angle,Top. azimuth angle (eastward from N),Surface incidence angle,Local sunrise time,Local sunset time
2/9/19,23:00:00,140.891253,315.060342,140.891253,7.802796,17.861495
2/10/19,00:00:00,146.654576,337.765304,146.654576,7.778672,17.886502
2/10/19,01:00:00,148.234735,4.769135,148.234735,7.778672,17.886502
2/10/19,02:00:00,145.029049,30.69582,145.029049,7.778672,17.886502
2/10/19,03:00:00,138.171459,51.441193,138.171459,7.778672,17.886502
2/10/19,04:00:00,129.224574,67.344678,129.224574,7.778672,17.886502
2/10/19,05:00:00,119.259454,80.169115,119.259454,7.778672,17.886502
2/10/19,06:00:00,108.912567,91.358492,108.912567,7.778672,17.886502
2/10/19,07:00:00,98.606452,101.911318,98.606452,7.778672,17.886502
2/10/19,08:00:00,88.351953,112.562448,88.351953,7.778672,17.886502
2/10/19,09:00:00,79.457354,123.917343,79.457354,7.778672,17.886502
2/10/19,10:00:00,71.556831,136.492443,71.556831,7.778672,17.886502
2/10/19,11:00:00,65.388107,150.635,65.388107,7.778672,17.886502
2/10/19,12:00:00,61.564394,166.308132,61.564394,7.778672,17.886502
2/10/19,13:00:00,60.571545,182.879241,60.571545,7.778672,17.886502
2/10/19,14:00:00,62.553093,199.257608,62.553093,7.778672,17.886502
2/10/19,15:00:00,67.22923,214.458842,67.22923,7.778672,17.886502
2/10/19,16:00:00,74.047392,228.061026,74.047392,7.778672,17.886502
2/10/19,17:00:00,82.384081,240.187003,82.384081,7.778672,17.886502
2/10/19,18:00:00,91.946292,251.259959,91.946292,7.778672,17.886502
2/10/19,19:00:00,102.019175,261.83012,102.019175,7.778672,17.886502
2/10/19,20:00:00,112.36278,272.539107,112.36278,7.778672,17.886502
2/10/19,21:00:00,122.609175,284.193441,122.609175,7.778672,17.886502
2/10/19,22:00:00,132.278671,297.921608,132.278671,7.778672,17.886502
2/10/19,23:00:00,140.608695,315.313151,140.608695,7.778672,17.886502
2/11/19,00:00:00,146.340696,337.91698,146.340696,7.754134,17.911481
2/11/19,01:00:00,147.910534,4.725585,147.910534,7.754134,17.911481
2/11/19,02:00:00,144.727474,30.484388,144.727474,7.754134,17.911481
2/11/19,03:00:00,137.903357,51.165535,137.903357,7.754134,17.911481
2/11/19,04:00:00,128.981856,67.065168,128.981856,7.754134,17.911481
2/11/19,05:00:00,119.030301,79.904147,119.030301,7.754134,17.911481
2/11/19,06:00:00,108.686693,91.110406,108.686693,7.754134,17.911481
2/11/19,07:00:00,98.375453,101.678722,98.375453,7.754134,17.911481
2/11/19,08:00:00,88.129236,112.34496,88.129236,7.754134,17.911481
2/11/19,09:00:00,79.198283,123.718145,79.198283,7.754134,17.911481
2/11/19,10:00:00,71.274737,136.320498,71.274737,7.754134,17.911481
2/11/19,11:00:00,65.083591,150.50627,65.083591,7.754134,17.911481
2/11/19,12:00:00,61.243107,166.242453,61.243107,7.754134,17.911481
2/11/19,13:00:00,60.245085,182.890186,60.245085,7.754134,17.911481
2/11/19,14:00:00,62.235121,199.342383,62.235121,7.754134,17.911481
2/11/19,15:00:00,66.929686,214.600629,66.929686,7.754134,17.911481
2/11/19,16:00:00,73.770083,228.240563,73.770083,7.754134,17.911481
2/11/19,17:00:00,82.129343,240.390559,82.129343,7.754134,17.911481
2/11/19,18:00:00,91.703757,251.480589,91.703757,7.754134,17.911481
2/11/19,19:00:00,101.786087,262.065896,101.786087,7.754134,17.911481
2/11/19,20:00:00,112.131721,272.790806,112.131721,7.754134,17.911481
2/11/19,21:00:00,122.371176,284.461494,122.371176,7.754134,17.911481
2/11/19,22:00:00,132.022855,298.199438,132.022855,7.754134,17.911481
2/11/19,23:00:00,140.323781,315.570326,140.323781,7.754134,17.911481
2/12/19,00:00:00,146.023699,338.073533,146.023699,7.729192,17.936424
2/12/19,01:00:00,147.582223,4.68831,147.582223,7.729192,17.936424
2/12/19,02:00:00,144.420744,30.278764,144.420744,7.729192,17.936424
2/12/19,03:00:00,137.62959,50.893444,137.62959,7.729192,17.936424
2/12/19,04:00:00,128.733446,66.787372,128.733446,7.729192,17.936424
2/12/19,05:00:00,118.795624,79.639822,118.795624,7.729192,17.936424
2/12/19,06:00:00,108.455499,90.862406,108.455499,7.729192,17.936424
2/12/19,07:00:00,98.139318,101.445954,98.139318,7.729192,17.936424
2/12/19,08:00:00,87.899977,112.127244,87.899977,7.729192,17.936424
2/12/19,09:00:00,78.934288,123.518858,78.934288,7.729192,17.936424
2/12/19,10:00:00,70.987857,136.148876,70.987857,7.729192,17.936424
2/12/19,11:00:00,64.774445,150.378679,64.774445,7.729192,17.936424
2/12/19,12:00:00,60.917503,166.179192,60.917503,7.729192,17.936424
2/12/19,13:00:00,59.914883,182.905024,59.914883,7.729192,17.936424
2/12/19,14:00:00,61.914204,199.432179,61.914204,7.729192,17.936424
2/12/19,15:00:00,66.628031,214.747905,66.628031,7.729192,17.936424
2/12/19,16:00:00,73.491336,228.425537,73.491336,7.729192,17.936424
2/12/19,17:00:00,81.873491,240.599278,81.873491,7.729192,17.936424
2/12/19,18:00:00,91.460514,251.706089,91.460514,7.729192,17.936424
2/12/19,19:00:00,101.552329,262.306319,101.552329,7.729192,17.936424
2/12/19,20:00:00,111.89984,273.047009,111.89984,7.729192,17.936424
2/12/19,21:00:00,122.132024,284.733952,122.132024,7.729192,17.936424
2/12/19,22:00:00,131.76538,298.481546,131.76538,7.729192,17.936424
2/12/19,23:00:00,140.03657,315.831649,140.03657,7.729192,17.936424
2/13/19,00:00:00,145.703675,338.23473,145.703675,7.70386,17.961324
2/13/19,01:00:00,147.249928,4.657131,147.249928,7.70386,17.961324
2/13/19,02:00:00,144.108999,30.078925,144.108999,7.70386,17.961324
2/13/19,03:00:00,137.350285,50.625011,137.350285,7.70386,17.961324
2/13/19,04:00:00,128.479457,66.511406,128.479457,7.70386,17.961324
2/13/19,05:00:00,118.555527,79.376246,118.555527,7.70386,17.961324
2/13/19,06:00:00,108.219087,90.614583,108.219087,7.70386,17.961324
2/13/19,07:00:00,97.898149,101.213088,97.898149,7.70386,17.961324
2/13/19,08:00:00,87.664387,111.909355,87.664387,7.70386,17.961324
2/13/19,09:00:00,78.665478,123.319519,78.665478,7.70386,17.961324
2/13/19,10:00:00,70.696305,135.977598,70.696305,7.70386,17.961324
2/13/19,11:00:00,64.460785,150.25224,64.460785,7.70386,17.961324
2/13/19,12:00:00,60.5877,166.11836,60.5877,7.70386,17.961324
2/13/19,13:00:00,59.581057,182.923768,59.581057,7.70386,17.961324
2/13/19,14:00:00,61.590464,199.526999,61.590464,7.70386,17.961324
2/13/19,15:00:00,66.324379,214.900648,66.324379,7.70386,17.961324
2/13/19,16:00:00,73.211256,228.615898,73.211256,7.70386,17.961324
2/13/19,17:00:00,81.616627,240.813087,81.616627,7.70386,17.961324
2/13/19,18:00:00,91.216639,251.936369,91.216639,7.70386,17.961324
2/13/19,19:00:00,101.317959,262.55128,101.317959,7.70386,17.961324
2/13/19,20:00:00,111.667187,273.307588,111.667187,7.70386,17.961324
2/13/19,21:00:00,121.89176,285.010663,121.89176,7.70386,17.961324
2/13/19,22:00:00,131.50629,298.767747,131.50629,7.70386,17.961324
2/13/19,23:00:00,139.747118,316.096902,139.747118,7.70386,17.961324
2/14/19,00:00:00,145.380709,338.400334,145.380709,7.678148,17.986175
2/14/19,01:00:00,146.913773,4.631857,146.913773,7.678148,17.986175
2/14/19,02:00:00,143.792383,29.88483,143.792383,7.678148,17.986175
2/14/19,03:00:00,137.065575,50.360309,137.065575,7.678148,17.986175
2/14/19,04:00:00,128.220005,66.237376,128.220005,7.678148,17.986175
2/14/19,05:00:00,118.310117,79.113519,118.310117,7.678148,17.986175
2/14/19,06:00:00,107.977563,90.367017,107.977563,7.678148,17.986175
2/14/19,07:00:00,97.652056,100.980187,97.652056,7.678148,17.986175
2/14/19,08:00:00,87.422682,111.691339,87.422682,7.678148,17.986175
2/14/19,09:00:00,78.391969,123.12016,78.391969,7.678148,17.986175
2/14/19,10:00:00,70.4002,135.80668,70.4002,7.678148,17.986175
2/14/19,11:00:00,64.142732,150.126956,64.142732,7.678148,17.986175
2/14/19,12:00:00,60.253818,166.059959,60.253818,7.678148,17.986175
2/14/19,13:00:00,59.243728,182.946422,59.243728,7.678148,17.986175
2/14/19,14:00:00,61.264019,199.626836,61.264019,7.678148,17.986175
2/14/19,15:00:00,66.018845,215.058827,66.018845,7.678148,17.986175
2/14/19,16:00:00,72.929945,228.811591,72.929945,7.678148,17.986175
2/14/19,17:00:00,81.358846,241.031908,81.358846,7.678148,17.986175
2/14/19,18:00:00,90.972201,252.171332,90.972201,7.678148,17.986175
2/14/19,19:00:00,101.083034,262.800668,101.083034,7.678148,17.986175
2/14/19,20:00:00,111.433804,273.572414,111.433804,7.678148,17.986175
2/14/19,21:00:00,121.650422,285.291473,121.650422,7.678148,17.986175
2/14/19,22:00:00,131.245623,299.057855,131.245623,7.678148,17.986175
2/14/19,23:00:00,139.455478,316.36586,139.455478,7.678148,17.986175
2/15/19,00:00:00,145.054887,338.570104,145.054887,7.652069,18.010972
2/15/19,01:00:00,146.573883,4.612291,146.573883,7.652069,18.010972
2/15/19,02:00:00,143.47104,29.696425,143.47104,7.652069,18.010972
2/15/19,03:00:00,136.775597,50.099398,136.775597,7.652069,18.010972
2/15/19,04:00:00,127.955212,65.965374,127.955212,7.652069,18.010972
2/15/19,05:00:00,118.05951,78.851728,118.05951,7.652069,18.010972
2/15/19,06:00:00,107.731039,90.119786,107.731039,7.652069,18.010972
2/15/19,07:00:00,97.40115,100.74731,97.40115,7.652069,18.010972
2/15/19,08:00:00,87.175082,111.47324,87.175082,7.652069,18.010972
2/15/19,09:00:00,78.113882,122.920805,78.113882,7.652069,18.010972
2/15/19,10:00:00,70.099662,135.63613,70.099662,7.652069,18.010972
2/15/19,11:00:00,63.820405,150.002825,63.820405,7.652069,18.010972
2/15/19,12:00:00,59.915975,166.003985,59.915975,7.652069,18.010972
2/15/19,13:00:00,58.903015,182.972985,58.903015,7.652069,18.010972
2/15/19,14:00:00,60.934987,199.73168,60.934987,7.652069,18.010972
2/15/19,15:00:00,65.711541,215.222407,65.711541,7.652069,18.010972
2/15/19,16:00:00,72.647503,229.012553,72.647503,7.652069,18.010972
2/15/19,17:00:00,81.100239,241.255657,81.100239,7.652069,18.010972
2/15/19,18:00:00,90.11321,252.410878,90.11321,7.652069,18.010972
2/15/19,19:00:00,100.847603,263.054365,100.847603,7.652069,18.010972
2/15/19,20:00:00,111.199732,273.841352,111.199732,7.652069,18.010972
2/15/19,21:00:00,121.408042,285.576224,121.408042,7.652069,18.010972
2/15/19,22:00:00,130.983414,299.351679,130.983414,7.652069,18.010972
2/15/19,23:00:00,139.161702,316.638299,139.161702,7.652069,18.010972
2/16/19,00:00:00,144.726291,338.743796,144.726291,7.625633,18.035711
2/16/19,01:00:00,146.230381,4.598225,146.230381,7.625633,18.035711
2/16/19,02:00:00,143.145118,29.513635,143.145118,7.625633,18.035711
2/16/19,03:00:00,136.480491,49.842321,136.480491,7.625633,18.035711
2/16/19,04:00:00,127.685208,65.695483,127.685208,7.625633,18.035711
2/16/19,05:00:00,117.803826,78.590955,117.803826,7.625633,18.035711
2/16/19,06:00:00,107.479632,89.872954,107.479632,7.625633,18.035711
2/16/19,07:00:00,97.145551,100.514509,97.145551,7.625633,18.035711
2/16/19,08:00:00,86.921809,111.255092,86.921809,7.625633,18.035711
2/16/19,09:00:00,77.831338,122.721471,77.831338,7.625633,18.035711
2/16/19,10:00:00,69.794815,135.465949,69.794815,7.625633,18.035711
2/16/19,11:00:00,63.493928,149.879838,63.493928,7.625633,18.035711
2/16/19,12:00:00,59.574294,165.950428,59.574294,7.625633,18.035711
2/16/19,13:00:00,58.559038,183.003445,58.559038,7.625633,18.035711
2/16/19,14:00:00,60.603486,199.841511,60.603486,7.625633,18.035711
2/16/19,15:00:00,65.402573,215.391347,65.402573,7.625633,18.035711
2/16/19,16:00:00,72.364024,229.218715,72.364024,7.625633,18.035711
2/16/19,17:00:00,80.840892,241.484244,80.840892,7.625633,18.035711
2/16/19,18:00:00,89.910393,252.654899,89.910393,7.625633,18.035711
2/16/19,19:00:00,100.611713,263.312252,100.611713,7.625633,18.035711
2/16/19,20:00:00,110.965003,274.114264,110.965003,7.625633,18.035711
2/16/19,21:00:00,121.164649,285.864754,121.164649,7.625633,18.035711
2/16/19,22:00:00,130.719693,299.649026,130.719693,7.625633,18.035711
2/16/19,23:00:00,138.865836,316.913989,138.865836,7.625633,18.035711
2/17/19,00:00:00,144.395002,338.921161,144.395002,7.598854,18.060388
2/17/19,01:00:00,145.883389,4.589441,145.883389,7.598854,18.060388
2/17/19,02:00:00,142.814762,29.336372,142.814762,7.598854,18.060388
2/17/19,03:00:00,136.180402,49.589105,136.180402,7.598854,18.060388
2/17/19,04:00:00,127.410125,65.427769,127.410125,7.598854,18.060388
2/17/19,05:00:00,117.543188,78.331269,117.543188,7.598854,18.060388
2/17/19,06:00:00,107.223465,89.626583,107.223465,7.598854,18.060388
2/17/19,07:00:00,96.885379,100.281829,96.885379,7.598854,18.060388
2/17/19,08:00:00,86.663081,111.036924,86.663081,7.598854,18.060388
2/17/19,09:00:00,77.544466,122.522171,77.544466,7.598854,18.060388
2/17/19,10:00:00,69.485786,135.296132,69.485786,7.598854,18.060388
2/17/19,11:00:00,63.163426,149.757977,63.163426,7.598854,18.060388
2/17/19,12:00:00,59.228894,165.899266,59.228894,7.598854,18.060388
2/17/19,13:00:00,58.211913,183.037788,58.211913,7.598854,18.060388
2/17/19,14:00:00,60.269627,199.956303,60.269627,7.598854,18.060388
2/17/19,15:00:00,65.092046,215.565597,65.092046,7.598854,18.060388
2/17/19,16:00:00,72.079597,229.430004,72.079597,7.598854,18.060388
2/17/19,17:00:00,80.580882,241.717576,80.580882,7.598854,18.060388
2/17/19,18:00:00,89.705317,252.903289,89.705317,7.598854,18.060388
2/17/19,19:00:00,100.375403,263.574206,100.375403,7.598854,18.060388
2/17/19,20:00:00,110.729647,274.39101,110.729647,7.598854,18.060388
2/17/19,21:00:00,120.920266,286.156899,120.920266,7.598854,18.060388
2/17/19,22:00:00,130.454489,299.9497,130.454489,7.598854,18.060388
2/17/19,23:00:00,138.567924,317.192702,138.567924,7.598854,18.060388
2/18/19,00:00:00,144.061096,339.10195,144.061096,7.571743,18.085001
2/18/19,01:00:00,145.533027,4.585717,145.533027,7.571743,18.085001
2/18/19,02:00:00,142.480121,29.164534,142.480121,7.571743,18.085001
2/18/19,03:00:00,135.875475,49.33976,135.875475,7.571743,18.085001
2/18/19,04:00:00,127.130098,65.162289,127.130098,7.571743,18.085001
2/18/19,05:00:00,117.277726,78.072731,117.277726,7.571743,18.085001
2/18/19,06:00:00,106.962661,89.380722,106.962661,7.571743,18.085001
2/18/19,07:00:00,96.620762,100.049306,96.620762,7.571743,18.085001
2/18/19,08:00:00,86.399116,110.818757,86.399116,7.571743,18.085001
2/18/19,09:00:00,77.253395,122.322907,77.253395,7.571743,18.085001
2/18/19,10:00:00,69.172702,135.126666,69.172702,7.571743,18.085001
2/18/19,11:00:00,62.829022,149.637216,62.829022,7.571743,18.085001
2/18/19,12:00:00,58.879896,165.850475,58.879896,7.571743,18.085001
2/18/19,13:00:00,57.861757,183.075989,57.861757,7.571743,18.085001
2/18/19,14:00:00,59.93352,200.076026,59.93352,7.571743,18.085001
2/18/19,15:00:00,64.78006,215.745105,64.78006,7.571743,18.085001
2/18/19,16:00:00,71.794307,229.646344,71.794307,7.571743,18.085001
2/18/19,17:00:00,80.320283,241.955556,80.320283,7.571743,18.085001
2/18/19,18:00:00,89.497198,253.155935,89.497198,7.571743,18.085001
2/18/19,19:00:00,100.138706,263.840101,100.138706,7.571743,18.085001
2/18/19,20:00:00,110.493687,274.671449,110.493687,7.571743,18.085001
2/18/19,21:00:00,120.674912,286.452496,120.674912,7.571743,18.085001
2/18/19,22:00:00,130.187823,300.253505,130.187823,7.571743,18.085001
2/18/19,23:00:00,138.268008,317.474209,138.268008,7.571743,18.085001
2/19/19,00:00:00,143.724647,339.285915,143.724647,7.544313,18.109548
2/19/19,01:00:00,145.179412,4.586824,145.179412,7.544313,18.109548
2/19/19,02:00:00,142.141339,28.998004,142.141339,7.544313,18.109548
2/19/19,03:00:00,135.565857,49.094286,135.565857,7.544313,18.109548
2/19/19,04:00:00,126.845264,64.899086,126.845264,7.544313,18.109548
2/19/19,05:00:00,117.00757,77.815391,117.00757,7.544313,18.109548
2/19/19,06:00:00,106.697351,89.135415,106.697351,7.544313,18.109548
2/19/19,07:00:00,96.351827,99.816972,96.351827,7.544313,18.109548
2/19/19,08:00:00,86.130123,110.600605,86.130123,7.544313,18.109548
2/19/19,09:00:00,76.958253,122.123678,76.958253,7.544313,18.109548
2/19/19,10:00:00,68.855693,134.95753,68.855693,7.544313,18.109548
2/19/19,11:00:00,62.490842,149.517523,62.490842,7.544313,18.109548
2/19/19,12:00:00,58.527417,165.80402,58.527417,7.544313,18.109548
2/19/19,13:00:00,57.50868,183.11802,57.50868,7.544313,18.109548
2/19/19,14:00:00,59.595271,200.200644,59.595271,7.544313,18.109548
2/19/19,15:00:00,64.466709,215.929814,64.466709,7.544313,18.109548
2/19/19,16:00:00,71.508233,229.867652,71.508233,7.544313,18.109548
2/19/19,17:00:00,80.059162,242.198086,80.059162,7.544313,18.109548
2/19/19,18:00:00,89.285732,253.412725,89.285732,7.544313,18.109548
2/19/19,19:00:00,99.90165,264.109812,99.90165,7.544313,18.109548
2/19/19,20:00:00,110.25714,274.95544,110.25714,7.544313,18.109548
2/19/19,21:00:00,120.4286,286.75138,120.4286,7.544313,18.109548
2/19/19,22:00:00,129.919715,300.560249,129.919715,7.544313,18.109548
2/19/19,23:00:00,137.966123,317.758284,137.966123,7.544313,18.109548
2/20/19,00:00:00,143.385726,339.472809,143.385726,7.516575,18.134027
2/20/19,01:00:00,144.822655,4.592534,144.822655,7.516575,18.134027
2/20/19,02:00:00,141.798558,28.836657,141.798558,7.516575,18.134027
2/20/19,03:00:00,135.251694,48.852664,135.251694,7.516575,18.134027
2/20/19,04:00:00,126.555763,64.638193,126.555763,7.516575,18.134027
2/20/19,05:00:00,116.732852,77.55929,116.732852,7.516575,18.134027
2/20/19,06:00:00,106.427661,88.890696,106.427661,7.516575,18.134027
2/20/19,07:00:00,96.078702,99.584848,96.078702,7.516575,18.134027
2/20/19,08:00:00,85.856307,110.382477,85.856307,7.516575,18.134027
2/20/19,09:00:00,76.659173,121.924474,76.659173,7.516575,18.134027
2/20/19,10:00:00,68.534884,134.788699,68.534884,7.516575,18.134027
2/20/19,11:00:00,62.149006,149.398862,62.149006,7.516575,18.134027
2/20/19,12:00:00,58.171572,165.759864,58.171572,7.516575,18.134027
2/20/19,13:00:00,57.152791,183.163849,57.152791,7.516575,18.134027
2/20/19,14:00:00,59.254983,200.330117,59.254983,7.516575,18.134027
2/20/19,15:00:00,64.152083,216.119663,64.152083,7.516575,18.134027
2/20/19,16:00:00,71.221448,230.093848,71.221448,7.516575,18.134027
2/20/19,17:00:00,79.79758,242.445065,79.79758,7.516575,18.134027
2/20/19,18:00:00,89.070914,253.673547,89.070914,7.516575,18.134027
2/20/19,19:00:00,99.66426,264.383214,99.66426,7.516575,18.134027
2/20/19,20:00:00,110.020022,275.242841,110.020022,7.516575,18.134027
2/20/19,21:00:00,120.18134,287.053389,120.18134,7.516575,18.134027
2/20/19,22:00:00,129.650178,300.869738,129.650178,7.516575,18.134027
2/20/19,23:00:00,137.662304,318.044705,137.662304,7.516575,18.134027
2/21/19,00:00:00,143.044399,339.66239,143.044399,7.488541,18.158439
2/21/19,01:00:00,144.462867,4.602614,144.462867,7.488541,18.158439
2/21/19,02:00:00,141.451921,28.680359,141.451921,7.488541,18.158439
2/21/19,03:00:00,134.933131,48.614871,134.933131,7.488541,18.158439
2/21/19,04:00:00,126.261732,64.379632,126.261732,7.488541,18.158439
2/21/19,05:00:00,116.453704,77.304463,116.453704,7.488541,18.158439
2/21/19,06:00:00,106.153722,88.646595,106.153722,7.488541,18.158439
2/21/19,07:00:00,95.801516,99.352953,95.801516,7.488541,18.158439
2/21/19,08:00:00,85.577867,110.164377,85.577867,7.488541,18.158439
2/21/19,09:00:00,76.356282,121.725283,76.356282,7.488541,18.158439
2/21/19,10:00:00,68.210402,134.620143,68.210402,7.488541,18.158439
2/21/19,11:00:00,61.803636,149.281189,61.803636,7.488541,18.158439
2/21/19,12:00:00,57.812475,165.717965,57.812475,7.488541,18.158439
2/21/19,13:00:00,56.794198,183.21344,56.794198,7.488541,18.158439
2/21/19,14:00:00,58.912753,200.464406,58.912753,7.488541,18.158439
2/21/19,15:00:00,63.83627,216.314593,63.83627,7.488541,18.158439
2/21/19,16:00:00,70.934024,230.324847,70.934024,7.488541,18.158439
2/21/19,17:00:00,79.535596,242.696393,79.535596,7.488541,18.158439
2/21/19,18:00:00,88.852901,253.938286,88.852901,7.488541,18.158439
2/21/19,19:00:00,99.426557,264.660181,99.426557,7.488541,18.158439
2/21/19,20:00:00,109.782343,275.533513,109.782343,7.488541,18.158439
2/21/19,21:00:00,119.933142,287.358362,119.933142,7.488541,18.158439
2/21/19,22:00:00,129.379228,301.181785,129.379228,7.488541,18.158439
2/21/19,23:00:00,137.356583,318.333253,137.356583,7.488541,18.158439
2/22/19,00:00:00,142.700733,339.854421,142.700733,7.460221,18.182783
2/22/19,01:00:00,144.100155,4.61684,144.100155,7.460221,18.182783
2/22/19,02:00:00,141.101565,28.528971,141.101565,7.460221,18.182783
2/22/19,03:00:00,134.610314,48.38087,134.610314,7.460221,18.182783
2/22/19,04:00:00,125.963311,64.123422,125.963311,7.460221,18.182783
2/22/19,05:00:00,116.17026,77.050939,116.17026,7.460221,18.182783
2/22/19,06:00:00,105.875664,88.403138,105.875664,7.460221,18.182783
2/22/19,07:00:00,95.520399,99.121303,95.520399,7.460221,18.182783
2/22/19,08:00:00,85.294996,109.946307,85.294996,7.460221,18.182783
2/22/19,09:00:00,76.049714,121.52609,76.049714,7.460221,18.182783
2/22/19,10:00:00,67.882376,134.451829,67.882376,7.460221,18.182783
2/22/19,11:00:00,61.454853,149.164461,61.454853,7.460221,18.182783
2/22/19,12:00:00,57.450238,165.67828,57.450238,7.460221,18.182783
2/22/19,13:00:00,56.433006,183.266756,56.433006,7.460221,18.182783
2/22/19,14:00:00,58.568681,200.603468,58.568681,7.460221,18.182783
2/22/19,15:00:00,63.519357,216.514539,63.519357,7.460221,18.182783
2/22/19,16:00:00,70.646031,230.560564,70.646031,7.460221,18.182783
2/22/19,17:00:00,79.273265,242.951969,79.273265,7.460221,18.182783
2/22/19,18:00:00,88.631938,254.206829,88.631938,7.460221,18.182783
2/22/19,19:00:00,99.188562,264.94059,99.188562,7.460221,18.182783
2/22/19,20:00:00,109.544116,275.827316,109.544116,7.460221,18.182783
2/22/19,21:00:00,119.684013,287.666138,119.684013,7.460221,18.182783
2/22/19,22:00:00,129.10688,301.496202,129.10688,7.460221,18.182783
2/22/19,23:00:00,137.048995,318.623715,137.048995,7.460221,18.182783
2/23/19,00:00:00,142.354795,340.048673,142.354795,7.431628,18.207059
2/23/19,01:00:00,143.734627,4.634987,143.734627,7.431628,18.207059
2/23/19,02:00:00,140.747628,28.382356,140.747628,7.431628,18.207059
2/23/19,03:00:00,134.283387,48.150627,134.283387,7.431628,18.207059
2/23/19,04:00:00,125.66064,63.869575,125.66064,7.431628,18.207059
2/23/19,05:00:00,115.882654,76.798745,115.882654,7.431628,18.207059
2/23/19,06:00:00,105.593619,88.160348,105.593619,7.431628,18.207059
2/23/19,07:00:00,95.235482,98.889912,95.235482,7.431628,18.207059
2/23/19,08:00:00,85.007884,109.728267,85.007884,7.431628,18.207059
2/23/19,09:00:00,75.739598,121.32688,75.739598,7.431628,18.207059
2/23/19,10:00:00,67.550932,134.283726,67.550932,7.431628,18.207059
2/23/19,11:00:00,61.10278,149.048633,61.10278,7.431628,18.207059
2/23/19,12:00:00,57.084978,165.640766,57.084978,7.431628,18.207059
2/23/19,13:00:00,56.069323,183.323762,56.069323,7.431628,18.207059
2/23/19,14:00:00,58.222867,200.74726,58.222867,7.431628,18.207059
2/23/19,15:00:00,63.20143,216.719439,63.20143,7.431628,18.207059
2/23/19,16:00:00,70.357541,230.800913,70.357541,7.431628,18.207059
2/23/19,17:00:00,79.010646,243.21169,79.010646,7.431628,18.207059
2/23/19,18:00:00,88.408306,254.479062,88.408306,7.431628,18.207059
2/23/19,19:00:00,98.950298,265.224314,98.950298,7.431628,18.207059
2/23/19,20:00:00,109.305355,276.124111,109.305355,7.431628,18.207059
2/23/19,21:00:00,119.433967,287.97656,119.433967,7.431628,18.207059
2/23/19,22:00:00,128.833153,301.812804,128.833153,7.431628,18.207059
2/23/19,23:00:00,136.739579,318.915883,136.739579,7.431628,18.207059
2/24/19,00:00:00,142.006655,340.244926,142.006655,7.402772,18.231266
2/24/19,01:00:00,143.366391,4.656845,143.366391,7.402772,18.231266
2/24/19,02:00:00,140.390251,28.240376,140.390251,7.402772,18.231266
2/24/19,03:00:00,133.952497,47.924101,133.952497,7.402772,18.231266
2/24/19,04:00:00,125.353859,63.618104,125.353859,7.402772,18.231266
2/24/19,05:00:00,115.591021,76.547907,115.591021,7.402772,18.231266
2/24/19,06:00:00,105.307718,87.918251,105.307718,7.402772,18.231266
2/24/19,07:00:00,94.946897,98.658795,94.946897,7.402772,18.231266
2/24/19,08:00:00,84.716712,109.51026,84.716712,7.402772,18.231266
2/24/19,09:00:00,75.426067,121.127639,75.426067,7.402772,18.231266
2/24/19,10:00:00,67.216201,134.115803,67.216201,7.402772,18.231266
2/24/19,11:00:00,60.74754,148.933666,60.74754,7.402772,18.231266
2/24/19,12:00:00,56.71681,165.605381,56.71681,7.402772,18.231266
2/24/19,13:00:00,55.70326,183.384424,55.70326,7.402772,18.231266
2/24/19,14:00:00,57.875414,200.895743,57.875414,7.402772,18.231266
2/24/19,15:00:00,62.882582,216.92923,62.882582,7.402772,18.231266
2/24/19,16:00:00,70.068628,231.045809,70.068628,7.402772,18.231266
2/24/19,17:00:00,78.747797,243.475454,78.747797,7.402772,18.231266
2/24/19,18:00:00,88.182293,254.754872,88.182293,7.402772,18.231266
2/24/19,19:00:00,98.71179,265.511228,98.71179,7.402772,18.231266
2/24/19,20:00:00,109.066079,276.423759,109.066079,7.402772,18.231266
2/24/19,21:00:00,119.183019,288.28947,119.183019,7.402772,18.231266
2/24/19,22:00:00,128.558071,302.131413,128.558071,7.402772,18.231266
2/24/19,23:00:00,136.428376,319.209557,136.428376,7.402772,18.231266
2/25/19,00:00:00,141.656386,340.442969,141.656386,7.373663,18.255404
2/25/19,01:00:00,142.995559,4.682208,142.995559,7.373663,18.255404
2/25/19,02:00:00,140.029573,28.102902,140.029573,7.373663,18.255404
2/25/19,03:00:00,133.61779,47.701256,133.61779,7.373663,18.255404
2/25/19,04:00:00,125.04311,63.36902,125.04311,7.373663,18.255404
2/25/19,05:00:00,115.295497,76.298453,115.295497,7.373663,18.255404
2/25/19,06:00:00,105.018095,87.676872,105.018095,7.373663,18.255404
2/25/19,07:00:00,94.654774,98.427972,94.654774,7.373663,18.255404
2/25/19,08:00:00,84.421662,109.292292,84.421662,7.373663,18.255404
2/25/19,09:00:00,75.109255,120.928357,75.109255,7.373663,18.255404
2/25/19,10:00:00,66.878312,133.948033,66.878312,7.373663,18.255404
2/25/19,11:00:00,60.389259,148.819518,60.389259,7.373663,18.255404
2/25/19,12:00:00,56.345853,165.572087,56.345853,7.373663,18.255404
2/25/19,13:00:00,55.334928,183.44871,55.334928,7.373663,18.255404
2/25/19,14:00:00,57.526427,201.048876,57.526427,7.373663,18.255404
